company_id,sic_code,regional_folder,quality_flag,n_pages,company_text_length,hash_algorithm,sha256_document_hash,text_shared_in_repository,crawl_date
RMCT_COMP_0259,25500,Forging__Forming___Pressing,short_but_usable,1,892,SHA-256,5d72bf8a78d80a9c6d8b577ca7664755f1b984aa7dba707e6dd94f7386fd5acb,False,not_publicly_released_in_current_extract
RMCT_COMP_0260,25500,Forging__Forming___Pressing,usable_rich,1,3189,SHA-256,34e810122f52df18aca68ca913facb5d9e5eb9805d9156389ee14acba2846240,False,not_publicly_released_in_current_extract
RMCT_COMP_0261,25500,Forging__Forming___Pressing,usable_rich,1,8867,SHA-256,a779fc3560ed1df9703b47aea352be43c96fa2c884a403f7ab8ea89b45bef9ee,False,not_publicly_released_in_current_extract
RMCT_COMP_0262,25500,Forging__Forming___Pressing,usable,1,1125,SHA-256,1232010ab02572094127202c0493cf9756b29d10995fc0c49346abcae71805b5,False,not_publicly_released_in_current_extract
RMCT_COMP_0263,25500,Forging__Forming___Pressing,usable_rich,1,7845,SHA-256,9bf45f9b4ac97f6f5331850ba70daef74634cda1b8891e6ae99a7a54444f4517,False,not_publicly_released_in_current_extract
RMCT_COMP_0264,25500,Forging__Forming___Pressing,usable_rich,1,8949,SHA-256,968c3b9456d0df3816f80f007ce63d695511660451dc871d0278f71bdafc8f2a,False,not_publicly_released_in_current_extract
RMCT_COMP_0265,25500,Forging__Forming___Pressing,usable_rich,1,22237,SHA-256,d23e5319fd40a48d3bedc2ce0c79be8698d8f6fa93bb7263951b76f29b8d1128,False,not_publicly_released_in_current_extract
RMCT_COMP_0266,25500,Forging__Forming___Pressing,usable,1,1640,SHA-256,073d51855aecb93a3800c491f51c0666a0505f2fa86ef47355d3dbc947381bc7,False,not_publicly_released_in_current_extract
RMCT_COMP_0267,25500,Forging__Forming___Pressing,usable_rich,1,18824,SHA-256,57c17cd3aa83252ba558b5243bb6ae0ab7735c9f47d08c6104a892854954f147,False,not_publicly_released_in_current_extract
RMCT_COMP_0268,25500,Forging__Forming___Pressing,usable_rich,1,3328,SHA-256,56a104a422debf15a335121101e96c7e43c584f96995add7417dc14877e7d6dc,False,not_publicly_released_in_current_extract
RMCT_COMP_0269,25500,Forging__Forming___Pressing,usable_rich,1,21627,SHA-256,c79a50e314276d0dbfa8fbf8f74fe82569c13d689b0a29afece31b422a74839d,False,not_publicly_released_in_current_extract
RMCT_COMP_0270,25500,Forging__Forming___Pressing,usable_rich,1,21625,SHA-256,b25af775dcf50ad7229aadfed76c93cdd3ed7d16cc358c55a6704f6e7da83a74,False,not_publicly_released_in_current_extract
RMCT_COMP_0271,25500,Forging__Forming___Pressing,usable_rich,1,21622,SHA-256,b08a3821509c3bc6b5d0fe3f2221cb371477f5a543e2c71a3a966a67a061c5d9,False,not_publicly_released_in_current_extract
RMCT_COMP_0272,25500,Forging__Forming___Pressing,usable_rich,1,7261,SHA-256,1467b6170bbf9203ee9cff03cceb0a4d4c60de16080535b74e04301459b627bd,False,not_publicly_released_in_current_extract
RMCT_COMP_0273,25500,Forging__Forming___Pressing,usable,1,2646,SHA-256,8711f27d9aef855b924c1b9158bfc849d55098ddf30793f10afdb905025fd20f,False,not_publicly_released_in_current_extract
RMCT_COMP_0274,25500,Forging__Forming___Pressing,usable_rich,1,5784,SHA-256,4feaf48186002969486f9b68c50a6cfa30ac1c64107270710b2e4ba39c47d5f7,False,not_publicly_released_in_current_extract
RMCT_COMP_0275,25500,Forging__Forming___Pressing,usable_rich,1,4305,SHA-256,ac20f7a880ca36e50a2cdb1c969d1f9e87f198583409069409701be9cfd9b10f,False,not_publicly_released_in_current_extract
RMCT_COMP_0276,25500,Forging__Forming___Pressing,usable_rich,1,5499,SHA-256,595fb7e3c1f3e36b12c0611f1bc6e548d2cb84c5cdcef8bd44d6d53a9f7ecb1f,False,not_publicly_released_in_current_extract
RMCT_COMP_0277,25610,Surface_Treatment___Coating,usable_rich,1,3576,SHA-256,0c2b43cbf332c005768ce38446528b4d2719f411551ec370603f86e448317409,False,not_publicly_released_in_current_extract
RMCT_COMP_0278,25610,Surface_Treatment___Coating,usable_rich,1,9893,SHA-256,fd52b33e44466a5b094b5dd37616282b9675766510606c2fa39f438bb2efac81,False,not_publicly_released_in_current_extract
RMCT_COMP_0279,25610,Surface_Treatment___Coating,usable_rich,1,9884,SHA-256,8fda48bf8206af9b7ccc2b2df0879d5448d7bbe556663cb7feeb73e01cb678b7,False,not_publicly_released_in_current_extract
RMCT_COMP_0280,25610,Surface_Treatment___Coating,usable_rich,1,4602,SHA-256,f1abb127c995a6e877e98fdaeacc00c037042384910f2e699cc74fd139e56c09,False,not_publicly_released_in_current_extract
RMCT_COMP_0281,25610,Surface_Treatment___Coating,usable,1,2808,SHA-256,05ee9b81bc5f43615511e64e2461a09bae9eeed9a3ff6a05ce02e3425dacef19,False,not_publicly_released_in_current_extract
RMCT_COMP_0282,25610,Surface_Treatment___Coating,usable_rich,1,32262,SHA-256,a72da74027190144509d610e45bc26f713a2fefa7adb7aec108aa206ea0a54b3,False,not_publicly_released_in_current_extract
RMCT_COMP_0283,25610,Surface_Treatment___Coating,usable_rich,1,32275,SHA-256,a3938db004c0b0e70592c4c5de16143da6982ea214a0bb66611029adae321d1e,False,not_publicly_released_in_current_extract
RMCT_COMP_0284,25610,Surface_Treatment___Coating,usable_rich,1,8309,SHA-256,507fe56d27e3d78fa140afb938769679e90327271057b132699be9b5f1c19cf1,False,not_publicly_released_in_current_extract
RMCT_COMP_0285,25610,Surface_Treatment___Coating,usable,1,1430,SHA-256,1f512ae6059f28795aa304aa3ee4d15f84e6f54306f816e093a9c4d27314d314,False,not_publicly_released_in_current_extract
RMCT_COMP_0286,25610,Surface_Treatment___Coating,usable,1,1894,SHA-256,0e8c4e69dcd19b32d66b469462539cbded51092295e49ac9861f43cda7938d69,False,not_publicly_released_in_current_extract
RMCT_COMP_0287,25610,Surface_Treatment___Coating,usable_rich,1,20317,SHA-256,cf71c13b633fc2580f1354d6fba6da17462706d2c0f2ed616f7b39d665fa4a69,False,not_publicly_released_in_current_extract
RMCT_COMP_0288,25610,Surface_Treatment___Coating,usable_rich,1,9173,SHA-256,82973188694cb0bb0c124b405aaaf1c9b99dae6ba8ed356bd6e0a2faeb9bf067,False,not_publicly_released_in_current_extract
RMCT_COMP_0289,25610,Surface_Treatment___Coating,usable,1,1561,SHA-256,a77fd8f9ade39f94149f7f02afe33574bd20d2423e553329cdd04d59b12272bb,False,not_publicly_released_in_current_extract
RMCT_COMP_0290,25610,Surface_Treatment___Coating,usable_rich,1,4167,SHA-256,ee56dee7618fb6cb45953baf7de53312b633d37962a59b04898ad6987dc46638,False,not_publicly_released_in_current_extract
RMCT_COMP_0291,25610,Surface_Treatment___Coating,usable,1,1722,SHA-256,32d5f6a612e1a7fa9a49f82cc702df926672f91a1e27b80ccde6d9d95c155248,False,not_publicly_released_in_current_extract
RMCT_COMP_0292,25610,Surface_Treatment___Coating,usable,1,1647,SHA-256,33d2ea18781b1b3f069b587636edb52fd7bcef16f2e189f6b7d324aa1de234e8,False,not_publicly_released_in_current_extract
RMCT_COMP_0293,25610,Surface_Treatment___Coating,usable,1,1643,SHA-256,d4b016b3c6ffd3e2c63bcd2ff22a78a7fa6e431082bf3d3dabcfce50c0c202ed,False,not_publicly_released_in_current_extract
RMCT_COMP_0294,25610,Surface_Treatment___Coating,usable,1,1629,SHA-256,5e5cc0785cf4916046edcc7bd0440aaef3e470c4fe8f1d377536a1c2dc188f85,False,not_publicly_released_in_current_extract
RMCT_COMP_0295,25610,Surface_Treatment___Coating,usable_rich,1,6761,SHA-256,2d730917c6908de9e19e5bb05832b38006611886d08d572ef3b68238e2bcb52d,False,not_publicly_released_in_current_extract
RMCT_COMP_0296,25610,Surface_Treatment___Coating,usable_rich,1,3058,SHA-256,f179033bb6b591214947fe90a4ef0d2a353ceb07cb6c27c38195b7d4b9e26ebd,False,not_publicly_released_in_current_extract
RMCT_COMP_0297,25610,Surface_Treatment___Coating,usable,1,1922,SHA-256,cd18897500819b7a2c1c6b616b36caa4892caad6822a337d4f36e2111d514f88,False,not_publicly_released_in_current_extract
RMCT_COMP_0298,25610,Surface_Treatment___Coating,short_but_usable,1,513,SHA-256,8f3782018e5018bda1d9598ff05a907ea2e9361ae3e22fb5707e53aa0b4a0ef4,False,not_publicly_released_in_current_extract
RMCT_COMP_0299,25610,Surface_Treatment___Coating,usable,1,1852,SHA-256,18c51e27812f9c0d5585aec0456b31fb7159b818207c3062f1cabb12ebd6bc68,False,not_publicly_released_in_current_extract
RMCT_COMP_0300,25610,Surface_Treatment___Coating,short_but_usable,1,428,SHA-256,f31a3b85a0fc6a84d4333176c36988aab972e11281cf8a4d3546e614990eda72,False,not_publicly_released_in_current_extract
RMCT_COMP_0301,25610,Surface_Treatment___Coating,usable_rich,1,8359,SHA-256,192a593052876248cd451165ea736c0b17e666fe39361814cb8e8b07438fb473,False,not_publicly_released_in_current_extract
RMCT_COMP_0302,25610,Surface_Treatment___Coating,usable_rich,1,12025,SHA-256,895d134bee516f9816104b50cd5fa60d9fbf51566aace23158230cda331e746b,False,not_publicly_released_in_current_extract
RMCT_COMP_0303,25610,Surface_Treatment___Coating,usable,1,1462,SHA-256,795dbd401bb2b81ec004b0505de9b6d2ca2ab35dd8243428ac8a266ff65468b5,False,not_publicly_released_in_current_extract
RMCT_COMP_0304,25610,Surface_Treatment___Coating,usable_rich,1,5420,SHA-256,8e0f1a9b8a620d350f923461daa79f6aee8df0b382d2ba7c178dbb694393cb4d,False,not_publicly_released_in_current_extract
RMCT_COMP_0305,25610,Surface_Treatment___Coating,usable_rich,1,6700,SHA-256,ee22179df4492fc282928b773949e594da304d1cb1a7f875918a3a60d0db7ead,False,not_publicly_released_in_current_extract
RMCT_COMP_0306,25610,Surface_Treatment___Coating,usable_rich,1,7332,SHA-256,e735670d60348d1f6542577614b1706fc9e1873e6d6ac2c8860974a236da6b14,False,not_publicly_released_in_current_extract
RMCT_COMP_0307,25610,Surface_Treatment___Coating,short_but_usable,1,836,SHA-256,837571e5ac87c8bb48e95b2545fd1b5feaffa7140bede93197996cc7aa97f745,False,not_publicly_released_in_current_extract
RMCT_COMP_0308,25610,Surface_Treatment___Coating,short_but_usable,1,352,SHA-256,fb239913dc205739f08d6e1fd116848055220a6e05240c8511af81e18593cbb6,False,not_publicly_released_in_current_extract
RMCT_COMP_0309,25610,Surface_Treatment___Coating,usable,1,2547,SHA-256,67a89b0d19f9c86c4c46260bc52256ccde4c1b5e5179be7178472ff0a0b9f1bb,False,not_publicly_released_in_current_extract
RMCT_COMP_0310,25610,Surface_Treatment___Coating,usable_rich,1,34946,SHA-256,c6cfd544c9c086626915378d57a36c676339297ae18b523591fc83a3bed81c6f,False,not_publicly_released_in_current_extract
RMCT_COMP_0311,25610,Surface_Treatment___Coating,usable_rich,1,4987,SHA-256,6345a2e0997e8871c5ffdd9771150be7e2d6424d64d0132526f2ad65bbda38a8,False,not_publicly_released_in_current_extract
RMCT_COMP_0312,25610,Surface_Treatment___Coating,usable,1,1722,SHA-256,5e15c2c20b6a55025f96ccd404eee9befc1365a5800d73e73afce28c257a6b07,False,not_publicly_released_in_current_extract
RMCT_COMP_0313,25610,Surface_Treatment___Coating,usable,1,1326,SHA-256,5414115e4fa93d71dff3cd74af5499c7eec6f6926d039ec73edcd3cc62505bf9,False,not_publicly_released_in_current_extract
RMCT_COMP_0314,25610,Surface_Treatment___Coating,usable_rich,1,5640,SHA-256,7203cbab1c240bbc3865e8c014581af7540da02800f897097e14ea03ff54c157,False,not_publicly_released_in_current_extract
RMCT_COMP_0315,25610,Surface_Treatment___Coating,usable_rich,1,4745,SHA-256,33426bf6ef38eff4c05e9b29fc533583c978b2c4609b6b3a98936074c9af9f1b,False,not_publicly_released_in_current_extract
RMCT_COMP_0316,25610,Surface_Treatment___Coating,usable_rich,1,10523,SHA-256,c8ac2397610e9f1505fbc26dff92b6b3dfd0c027853faaec103ec96ee5703819,False,not_publicly_released_in_current_extract
RMCT_COMP_0317,25610,Surface_Treatment___Coating,usable_rich,1,10895,SHA-256,1f9e99df6c6b6abd966323fa7fe26562fc87b795b7923c59c205b06bb92b155d,False,not_publicly_released_in_current_extract
RMCT_COMP_0318,25610,Surface_Treatment___Coating,usable,1,1275,SHA-256,4f51cc34e60042be84644b51b1cb544a3a32a54d84cb78000b7043b39be9d984,False,not_publicly_released_in_current_extract
RMCT_COMP_0319,25610,Surface_Treatment___Coating,usable_rich,1,10368,SHA-256,04cb3645f50651d5c5b5c1465264a92367c4fa98e4afceefaf5ac2b3d616e33e,False,not_publicly_released_in_current_extract
RMCT_COMP_0320,25610,Surface_Treatment___Coating,usable_rich,1,6200,SHA-256,41997123c58cabf6c9e01ac1b4f403b26224a480e9eb0d192c3362e12e9e756f,False,not_publicly_released_in_current_extract
RMCT_COMP_0321,25620,Machining___Subtractive,usable_rich,1,4010,SHA-256,8e5df42394ff0bc8e2b6cdf7148a9f88b540dca89f02e32ec17862ac0738c757,False,not_publicly_released_in_current_extract
RMCT_COMP_0322,25620,Machining___Subtractive,usable_rich,1,7405,SHA-256,dc5cc3d36740f7b980f37cf3cc25352ee100f5c79c37ab9a95a3d1d05620f771,False,not_publicly_released_in_current_extract
RMCT_COMP_0323,25620,Machining___Subtractive,usable_rich,1,4169,SHA-256,72fdf414d1965d82ef0688346cdfd918b0fe8d2ba1fda84f8e912092cc086326,False,not_publicly_released_in_current_extract
RMCT_COMP_0324,25620,Machining___Subtractive,usable_rich,1,6538,SHA-256,911cd110726c336aa06fcdea85de3ef00b097eb96288360bdb8f87e03bcf9489,False,not_publicly_released_in_current_extract
RMCT_COMP_0325,25620,Machining___Subtractive,usable_rich,1,6446,SHA-256,b821a4fa387119b34127d2d075bea798d3dabbcca658b34e75ff2a806ad3beb6,False,not_publicly_released_in_current_extract
RMCT_COMP_0326,25620,Machining___Subtractive,usable,1,2755,SHA-256,83ee7a7b3c9b2e84e7cb0a9e8ec958dbabd219a40ffa13b0a43ea32d8fd61d3e,False,not_publicly_released_in_current_extract
RMCT_COMP_0327,25620,Machining___Subtractive,usable,1,1316,SHA-256,32d43826923645945a9af0826a38977689926757f235fc974da140c88070fef7,False,not_publicly_released_in_current_extract
RMCT_COMP_0328,25620,Machining___Subtractive,usable_rich,1,3130,SHA-256,c4be5a8c03e94d9cadac4385181668cf4f76caa74e8b2e9dc6b00af6fbf2d3f7,False,not_publicly_released_in_current_extract
RMCT_COMP_0329,25620,Machining___Subtractive,short_but_usable,1,752,SHA-256,3b7a21bf1ed0361bce14267f1600d1cc460ffffce9fc91de0f32de2dd96bd549,False,not_publicly_released_in_current_extract
RMCT_COMP_0330,25620,Machining___Subtractive,short_but_usable,1,735,SHA-256,3c4ded2c00d363fe6a5f2cc495d969e1c3a85b2ebd501c90e2dd6d3183bea21f,False,not_publicly_released_in_current_extract
RMCT_COMP_0331,25620,Machining___Subtractive,usable_rich,1,5216,SHA-256,12a09450212432786a270c982058e9c87ab36f3cb23b5e08915a56cbbf97e943,False,not_publicly_released_in_current_extract
RMCT_COMP_0332,25620,Machining___Subtractive,usable,1,1840,SHA-256,b6e47bb31e3b8736b5cca4706b069fef84c1815df8b8d8991d1a7acd1f5a4e4e,False,not_publicly_released_in_current_extract
RMCT_COMP_0333,25620,Machining___Subtractive,usable,1,1840,SHA-256,62e94f4e911f4b6f6d1e80b04ad83a8b0c7c4bbb250bd7e1e27c3e2d817ac68a,False,not_publicly_released_in_current_extract
RMCT_COMP_0334,25620,Machining___Subtractive,usable_rich,1,6369,SHA-256,fd06d7aef29c3ed2211672bccb350180510f5b1ac3c496e68b37564f570de1bc,False,not_publicly_released_in_current_extract
RMCT_COMP_0335,25620,Machining___Subtractive,usable_rich,1,4582,SHA-256,2b389262bccce4bbe3a9947715a34e4ad7db710f541e505fb46cea9a964044a6,False,not_publicly_released_in_current_extract
RMCT_COMP_0336,25620,Machining___Subtractive,usable_rich,1,4565,SHA-256,b6273c185f6d9dfe6cb3087ac0537e01a2f762b329eed5b9b2c11fca7051808e,False,not_publicly_released_in_current_extract
RMCT_COMP_0337,25620,Machining___Subtractive,usable_rich,1,39702,SHA-256,c55a90b2e604b6523a9f8593c0f5c8df85f62791287afddc7238f40fa15c3bf3,False,not_publicly_released_in_current_extract
RMCT_COMP_0338,25620,Machining___Subtractive,short_but_usable,1,971,SHA-256,0286fc7e31ac67194de376514347fbf7f8c03c391ac7fcf3c38de6444ef3faf3,False,not_publicly_released_in_current_extract
RMCT_COMP_0339,25620,Machining___Subtractive,usable_rich,1,3416,SHA-256,c222f9fe03ffbe1d58388a6374a6fc7c8f2ced13ed4c136d0a24a022d2c285d0,False,not_publicly_released_in_current_extract
RMCT_COMP_0340,25620,Machining___Subtractive,short_but_usable,1,974,SHA-256,b62df6e12ce3a3bc6c2f50f193579bc9a793d493dfa895f067bbc5cddfd75b94,False,not_publicly_released_in_current_extract
RMCT_COMP_0341,25620,Machining___Subtractive,usable_rich,1,5309,SHA-256,b22092096cca67ed14c245e1d5adc542054b09353c76a526d03e05a91aeb8388,False,not_publicly_released_in_current_extract
RMCT_COMP_0342,25620,Machining___Subtractive,usable,1,1676,SHA-256,d980573d4c58b5e0f7f957c5c1aada5bd3d47de75f2ba58765bc25bfd5e426b9,False,not_publicly_released_in_current_extract
RMCT_COMP_0343,25620,Machining___Subtractive,usable,1,2836,SHA-256,cd8547b81a1f3bb01a8e4fd357a4ef2609b63d750579c67a53081ee95eaf8455,False,not_publicly_released_in_current_extract
RMCT_COMP_0344,25620,Machining___Subtractive,usable_rich,1,12579,SHA-256,d2e4839aaae76dd25a4d2ef456eefaeb13145efbc468c484cfe50ac2256a57c0,False,not_publicly_released_in_current_extract
RMCT_COMP_0345,25620,Machining___Subtractive,usable,1,1150,SHA-256,f6f5a82c6790867bdee4b68803f090365684c568239f3d349dbdcfaeef64c47d,False,not_publicly_released_in_current_extract
RMCT_COMP_0346,25620,Machining___Subtractive,usable_rich,1,4491,SHA-256,11c7cb98f127da3fe48dbbe00c80890e9de94f2db042e45db2cecf22579fc165,False,not_publicly_released_in_current_extract
RMCT_COMP_0347,25620,Machining___Subtractive,usable_rich,1,30507,SHA-256,92223bcc712ec4a67641659cbd895d6b77e1e54d513c6659b22497eae2e316d2,False,not_publicly_released_in_current_extract
RMCT_COMP_0348,25620,Machining___Subtractive,usable,1,2590,SHA-256,3085e252129ef2652cd9c21f4e2736b477e4ee17092731607b8e171615f630d3,False,not_publicly_released_in_current_extract
RMCT_COMP_0349,25620,Machining___Subtractive,usable_rich,1,28263,SHA-256,7bf544cc0d1801587c6ab9e36a25b2d5326bcb633acdf0d790d598f3eec5f56e,False,not_publicly_released_in_current_extract
RMCT_COMP_0350,25620,Machining___Subtractive,usable_rich,1,3700,SHA-256,e1eabb5c0ef543ad50a788ffd1a7e95697fa71339550e8018d59cb8432d5e9a5,False,not_publicly_released_in_current_extract
RMCT_COMP_0351,25620,Machining___Subtractive,usable_rich,1,6487,SHA-256,24913d940e8c945d4684e5c721efa6d191b37734e72bf0562dd4d26d3cd1b8ac,False,not_publicly_released_in_current_extract
RMCT_COMP_0352,25620,Machining___Subtractive,usable,1,1941,SHA-256,3da6bdd4c0fbc4ad2117fbc2c008ca9936cdd04e646f042e262c2c0357114d72,False,not_publicly_released_in_current_extract
RMCT_COMP_0353,25620,Machining___Subtractive,usable_rich,1,6679,SHA-256,75b07de51092cf5fb0abcc4cd08ba7d6efdbc4061f5fe58457eaae9849ffcfb8,False,not_publicly_released_in_current_extract
RMCT_COMP_0354,25620,Machining___Subtractive,usable,1,2530,SHA-256,942b1b16a6dd8965a774d39b3a851ed1682c588789799446c66d6671be33973e,False,not_publicly_released_in_current_extract
RMCT_COMP_0355,25620,Machining___Subtractive,usable,1,1026,SHA-256,d713b14093936ed6266aab9f7e5534ebd7bec0ebf761b62c504e251c996c2595,False,not_publicly_released_in_current_extract
RMCT_COMP_0356,25620,Machining___Subtractive,usable_rich,1,6198,SHA-256,a2caa45b983b13dadbd9476d68969d7239f9991f9711d550a92d45f47b9fb5c4,False,not_publicly_released_in_current_extract
RMCT_COMP_0357,25620,Machining___Subtractive,usable_rich,1,3813,SHA-256,6d5378c76912f07e6d8b4122d1ccf353cfd8f4add625925650054c9b001d7e1e,False,not_publicly_released_in_current_extract
RMCT_COMP_0358,25620,Machining___Subtractive,usable_rich,1,3770,SHA-256,f80894450897a92b60485e1228b94c9e14cbc689526a46e468b02caaa8e0741a,False,not_publicly_released_in_current_extract
RMCT_COMP_0359,25620,Machining___Subtractive,usable,1,1643,SHA-256,981738131a2674bafda2c036f6d600e35255277b1f62185ea3d7b9deb356cd27,False,not_publicly_released_in_current_extract
RMCT_COMP_0360,25620,Machining___Subtractive,usable_rich,1,6093,SHA-256,d482a5d93621fb2440df50a016735f0486d53ab8bdea3aecb3ae3d277622bbca,False,not_publicly_released_in_current_extract
RMCT_COMP_0361,25620,Machining___Subtractive,usable_rich,1,10684,SHA-256,af46e4d4cf9a81f13004b599d080bb8ad0083247b144b8e2b96ed2a095b2a424,False,not_publicly_released_in_current_extract
RMCT_COMP_0362,25620,Machining___Subtractive,usable,1,2934,SHA-256,40fc0296fca4e3efec3fb723f41965e82e3fe4ab95f6c4421d7df1108bf94538,False,not_publicly_released_in_current_extract
RMCT_COMP_0363,25620,Machining___Subtractive,usable,1,1267,SHA-256,ccd7389ceddbe98de287c16b37d1f744032d13ebd3a3cd222abcda4727b0f61d,False,not_publicly_released_in_current_extract
RMCT_COMP_0364,25620,Machining___Subtractive,usable_rich,1,5489,SHA-256,3b8501b5f2c0819440aeb6b8f08d0404ae6139ed9208b3817f21ca8b30b20459,False,not_publicly_released_in_current_extract
RMCT_COMP_0365,25620,Machining___Subtractive,usable_rich,1,5987,SHA-256,d2af6bac34315dc3a57373962833dfaf8e045f73be1b5e4ed956aafd8ab2ed8c,False,not_publicly_released_in_current_extract
RMCT_COMP_0366,25620,Machining___Subtractive,usable_rich,1,15180,SHA-256,0e79385ec4d17a9d11c90ad154386302f12b471a0212356b924ce9d018d18329,False,not_publicly_released_in_current_extract
RMCT_COMP_0367,25620,Machining___Subtractive,usable_rich,1,7771,SHA-256,1242ba091a03d21f821b0411af005eea707bd60090baa6b033191da2fa60e417,False,not_publicly_released_in_current_extract
RMCT_COMP_0368,25620,Machining___Subtractive,usable_rich,1,5469,SHA-256,7e835b446b405ea92cfbd45e7320f2ac8d5716b5cf70c17e33edd8cedc5035fb,False,not_publicly_released_in_current_extract
RMCT_COMP_0369,25620,Machining___Subtractive,short_but_usable,1,703,SHA-256,1940c30e93d8ed17babf4fc6c6d77bc9e692122b373eb4ad2c0fca400904f307,False,not_publicly_released_in_current_extract
RMCT_COMP_0370,25620,Machining___Subtractive,usable,1,2855,SHA-256,da1d79a921cc3999cc1b0b6db91a6e88835350825b0e385ec161a31cc4d3c0ad,False,not_publicly_released_in_current_extract
RMCT_COMP_0371,25620,Machining___Subtractive,usable_rich,1,7976,SHA-256,30b49b52908367b04eff6fde6349712bd115c550cdfd19a574dfeaa0daf13323,False,not_publicly_released_in_current_extract
RMCT_COMP_0372,25620,Machining___Subtractive,usable_rich,1,4543,SHA-256,5468b4d0d96237c556346cf75fc2663dfbde03ddc65ec65adb83da693db25760,False,not_publicly_released_in_current_extract
RMCT_COMP_0373,25620,Machining___Subtractive,short_but_usable,1,892,SHA-256,895a51440a88b054aec35d04915262f9d6a4c52bb85f5f4681308f55b5026003,False,not_publicly_released_in_current_extract
RMCT_COMP_0374,25620,Machining___Subtractive,short_but_usable,1,605,SHA-256,b73954c92703b49f39b2ac721dc1b5f926c34751c50fff2019bfecfc587e3818,False,not_publicly_released_in_current_extract
RMCT_COMP_0375,25620,Machining___Subtractive,usable,1,1945,SHA-256,6adeeeea7df95abeab90de96436f9157e665a69903e64dfe4ad3fc8093f27bf1,False,not_publicly_released_in_current_extract
RMCT_COMP_0376,25620,Machining___Subtractive,usable_rich,1,3816,SHA-256,5bef2d5315a8d1ecd1c09948d4db31d3e032a1aac27b9798137933f587dcae24,False,not_publicly_released_in_current_extract
RMCT_COMP_0377,25620,Machining___Subtractive,usable_rich,1,3422,SHA-256,24dca7a59adb625af483edbd4f2a07baf08d4aed1bea7d2dd572c8485258510b,False,not_publicly_released_in_current_extract
RMCT_COMP_0378,25620,Machining___Subtractive,usable,1,1177,SHA-256,deb4bc37eb2c4cc610b46701b283bb1157c296c40b808110c5ff7f04e22026ca,False,not_publicly_released_in_current_extract
RMCT_COMP_0379,25620,Machining___Subtractive,usable_rich,1,3698,SHA-256,4a985e7610897b08316a3580f88ae6c52086b3f05e1df0a0591e17893911497b,False,not_publicly_released_in_current_extract
RMCT_COMP_0380,25620,Machining___Subtractive,usable_rich,1,16823,SHA-256,4b6fc7e2df294520ed6dd18c690d3a44b2c41e86df1140cfc3f3f072a3f97199,False,not_publicly_released_in_current_extract
RMCT_COMP_0381,25620,Machining___Subtractive,usable_rich,1,3407,SHA-256,755a7a86e57007afb2284ef1837a14e0a79253fa7854aa4df93ee5a80e1fa761,False,not_publicly_released_in_current_extract
RMCT_COMP_0382,25620,Machining___Subtractive,usable,1,1879,SHA-256,e976658adc50e79be62c81633437597ae9e23631e6a10cbc4f321b9381000799,False,not_publicly_released_in_current_extract
RMCT_COMP_0383,25620,Machining___Subtractive,usable_rich,1,3715,SHA-256,1abaaed8df7e89dc7f8777f977c133647ab6ec5ad335749a899862b1514c4aef,False,not_publicly_released_in_current_extract
RMCT_COMP_0384,25620,Machining___Subtractive,usable_rich,1,8112,SHA-256,afb0c2a1acec27426dd2618526ff9dcf13679d7d5f17e4b9ed1ce258eb8f71b5,False,not_publicly_released_in_current_extract
RMCT_COMP_0385,25620,Machining___Subtractive,usable,1,1764,SHA-256,635d07b2afffb954cd2714ba002ed6f40e4e3629e2899ea9194cb361eda87f40,False,not_publicly_released_in_current_extract
RMCT_COMP_0386,25620,Machining___Subtractive,short_but_usable,1,987,SHA-256,931a7eddbe9e56efe40e46bf9c6ebdbcc1dac6853dcda15f03e0dc43c499566e,False,not_publicly_released_in_current_extract
RMCT_COMP_0387,25620,Machining___Subtractive,usable,1,2856,SHA-256,1ba4f20ddbef5982208b99b596a03bcca128ff063e06029786ca966494ddd669,False,not_publicly_released_in_current_extract
RMCT_COMP_0388,25620,Machining___Subtractive,usable,1,1887,SHA-256,5e55482b9571509538e1d0c9f00aae933fd70b5306cb01782704d662edd04575,False,not_publicly_released_in_current_extract
RMCT_COMP_0389,25620,Machining___Subtractive,usable,1,1901,SHA-256,161a46190d516f119c9ea0969b28a9caa4a19f3afb9ae84791d5a1e978dce368,False,not_publicly_released_in_current_extract
RMCT_COMP_0390,25620,Machining___Subtractive,usable_rich,1,10020,SHA-256,aa088f87825aa706b328ec567c0bf9fe3f16748f5528ac60273e1acce16d2a1e,False,not_publicly_released_in_current_extract
RMCT_COMP_0391,25620,Machining___Subtractive,usable_rich,1,5952,SHA-256,5eb698969a2df2eaf7d9c6bf0db0fac6e85a4d729cf31a4a270034ada8a8a305,False,not_publicly_released_in_current_extract
RMCT_COMP_0392,25620,Machining___Subtractive,usable_rich,1,7244,SHA-256,84a558132c1c444f23de360c7e3f4146f0bb909e18af89afcedd5a9df4f87dfd,False,not_publicly_released_in_current_extract
RMCT_COMP_0393,25620,Machining___Subtractive,usable_rich,1,4614,SHA-256,72903909446c9e44be6a2bfaea0d80d270ec0791420e0aaedd941693e28353bb,False,not_publicly_released_in_current_extract
RMCT_COMP_0394,25620,Machining___Subtractive,usable_rich,1,3037,SHA-256,e3fc603b399582619cfaaef35849ac8a58e8ee5fe281694fbaa45aa28ede518a,False,not_publicly_released_in_current_extract
