company_id,company_name_public,sic_code,regional_folder,website_available,website_text_status,quality_flag,n_pages,company_text_length,crawl_date
RMCT_COMP_0362,J B L F Steel Fabrications Ltd,25620,Machining___Subtractive,True,SUCCESS,usable,1,2934,not_publicly_released_in_current_extract
RMCT_COMP_0363,J Marklew Engineering Limited,25620,Machining___Subtractive,True,SUCCESS,usable,1,1267,not_publicly_released_in_current_extract
RMCT_COMP_0364,Kal Technology Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,5489,not_publicly_released_in_current_extract
RMCT_COMP_0365,Kepston Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,5987,not_publicly_released_in_current_extract
RMCT_COMP_0366,Kg Washford Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,15180,not_publicly_released_in_current_extract
RMCT_COMP_0367,Leemark Spinnings Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,7771,not_publicly_released_in_current_extract
RMCT_COMP_0368,Longford Gear Cutting Co Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,5469,not_publicly_released_in_current_extract
RMCT_COMP_0369,Mac Electronics Limited,25620,Machining___Subtractive,True,PARTIAL,short_but_usable,1,703,not_publicly_released_in_current_extract
RMCT_COMP_0370,Machine Tech Engineering Limited,25620,Machining___Subtractive,True,SUCCESS,usable,1,2855,not_publicly_released_in_current_extract
RMCT_COMP_0371,Mah Precision Engineering Ltd,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,7976,not_publicly_released_in_current_extract
RMCT_COMP_0372,Matco Engineering Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,4543,not_publicly_released_in_current_extract
RMCT_COMP_0373,Matford Manufacturing Limited,25620,Machining___Subtractive,True,PARTIAL,short_but_usable,1,892,not_publicly_released_in_current_extract
RMCT_COMP_0374,Mawera Uk Limited,25620,Machining___Subtractive,True,PARTIAL,short_but_usable,1,605,not_publicly_released_in_current_extract
RMCT_COMP_0375,Microplus Engineering Limited,25620,Machining___Subtractive,True,SUCCESS,usable,1,1945,not_publicly_released_in_current_extract
RMCT_COMP_0376,Midd Engineering Coventry Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,3816,not_publicly_released_in_current_extract
RMCT_COMP_0377,Midland Power Press Services Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,3422,not_publicly_released_in_current_extract
RMCT_COMP_0378,Mkd Engineering Limited,25620,Machining___Subtractive,True,SUCCESS,usable,1,1177,not_publicly_released_in_current_extract
RMCT_COMP_0379,Nationwide Engineering Tools Ltd,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,3698,not_publicly_released_in_current_extract
RMCT_COMP_0380,Numachine Ltd,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,16823,not_publicly_released_in_current_extract
RMCT_COMP_0381,Oaston Engineering Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,3407,not_publicly_released_in_current_extract
RMCT_COMP_0382,P D Engineering Limited,25620,Machining___Subtractive,True,SUCCESS,usable,1,1879,not_publicly_released_in_current_extract
RMCT_COMP_0383,P Warrington Engravers Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,3715,not_publicly_released_in_current_extract
RMCT_COMP_0384,Precision Technologies International Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,8112,not_publicly_released_in_current_extract
RMCT_COMP_0385,Pro Mil Engineering Limited,25620,Machining___Subtractive,True,SUCCESS,usable,1,1764,not_publicly_released_in_current_extract
RMCT_COMP_0386,Propbrook Engineering Limited,25620,Machining___Subtractive,True,PARTIAL,short_but_usable,1,987,not_publicly_released_in_current_extract
RMCT_COMP_0387,Rak Fasteners Limited,25620,Machining___Subtractive,True,SUCCESS,usable,1,2856,not_publicly_released_in_current_extract
RMCT_COMP_0388,Rc Jones Lifting Limited,25620,Machining___Subtractive,True,SUCCESS,usable,1,1887,not_publicly_released_in_current_extract
RMCT_COMP_0389,Rc Jones Netherton Engineering Limited,25620,Machining___Subtractive,True,SUCCESS,usable,1,1901,not_publicly_released_in_current_extract
RMCT_COMP_0390,Rct Manufacturing Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,10020,not_publicly_released_in_current_extract
RMCT_COMP_0391,Rowan Precision Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,5952,not_publicly_released_in_current_extract
RMCT_COMP_0392,Rr Aerosol Systems Ltd,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,7244,not_publicly_released_in_current_extract
RMCT_COMP_0393,Select Engineering Uk Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,4614,not_publicly_released_in_current_extract
RMCT_COMP_0394,Stevetone Uk Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,3037,not_publicly_released_in_current_extract
RMCT_COMP_0395,Subcon Laser Cutting Ltd,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,11020,not_publicly_released_in_current_extract
RMCT_COMP_0396,Summit Engineering Birmingham Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,6704,not_publicly_released_in_current_extract
RMCT_COMP_0397,T A G Engineering Services Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,3259,not_publicly_released_in_current_extract
RMCT_COMP_0398,Teague Precision Chokes Limited,25620,Machining___Subtractive,True,PARTIAL,short_but_usable,1,762,not_publicly_released_in_current_extract
RMCT_COMP_0399,Thermex Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,16765,not_publicly_released_in_current_extract
RMCT_COMP_0400,Wilbar Components Limited,25620,Machining___Subtractive,True,SUCCESS,usable,1,2755,not_publicly_released_in_current_extract
RMCT_COMP_0401,Wilco Manufacturing Limited,25620,Machining___Subtractive,True,SUCCESS,usable_rich,1,14446,not_publicly_released_in_current_extract
RMCT_COMP_0402,Wordsley General Engineering Limited,25620,Machining___Subtractive,True,PARTIAL,short_but_usable,1,620,not_publicly_released_in_current_extract
RMCT_COMP_0403,Acetel Uk Limited,26110,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,5760,not_publicly_released_in_current_extract
RMCT_COMP_0404,Aln Circuits Ltd,26110,Electrical___Electronic_Equip,True,SUCCESS,usable,1,2927,not_publicly_released_in_current_extract
RMCT_COMP_0405,Brimar Thermionic Products Limited,26110,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,6643,not_publicly_released_in_current_extract
RMCT_COMP_0406,Ft Transformers Uk Ltd,26110,Electrical___Electronic_Equip,True,SUCCESS,usable,1,2947,not_publicly_released_in_current_extract
RMCT_COMP_0407,Innovitech Ltd,26110,Electrical___Electronic_Equip,True,PARTIAL,short_but_usable,1,412,not_publicly_released_in_current_extract
RMCT_COMP_0408,Itotek Ltd,26110,Electrical___Electronic_Equip,True,SUCCESS,usable,1,1354,not_publicly_released_in_current_extract
RMCT_COMP_0409,Lap Electrical Limited,26110,Electrical___Electronic_Equip,True,SUCCESS,usable,1,1665,not_publicly_released_in_current_extract
RMCT_COMP_0410,Pertinence Ltd,26110,Electrical___Electronic_Equip,True,SUCCESS,usable,1,2203,not_publicly_released_in_current_extract
RMCT_COMP_0411,Printed Electronics Limited,26110,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,12079,not_publicly_released_in_current_extract
RMCT_COMP_0412,Psu Designs Limited,26110,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,5805,not_publicly_released_in_current_extract
RMCT_COMP_0413,Total Emc Products Limited,26110,Electrical___Electronic_Equip,True,SUCCESS,usable,1,1362,not_publicly_released_in_current_extract
RMCT_COMP_0414,Voltacon Uk Limited,26110,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,4585,not_publicly_released_in_current_extract
RMCT_COMP_0415,Warwick Acoustics Limited,26110,Electrical___Electronic_Equip,True,PARTIAL,short_but_usable,1,997,not_publicly_released_in_current_extract
RMCT_COMP_0416,Webb Elec Limited,26110,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,4277,not_publicly_released_in_current_extract
RMCT_COMP_0417,Wire Electric Supplies Limited,26110,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,4004,not_publicly_released_in_current_extract
RMCT_COMP_0418,A R Electronic Developments Limited,26120,Electrical___Electronic_Equip,True,SUCCESS,usable,1,1327,not_publicly_released_in_current_extract
RMCT_COMP_0419,C Mac Smt Limited,26120,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,15185,not_publicly_released_in_current_extract
RMCT_COMP_0420,Dormanhill Ltd,26120,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,6739,not_publicly_released_in_current_extract
RMCT_COMP_0421,Grinsty Rail Limited,26120,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,3531,not_publicly_released_in_current_extract
RMCT_COMP_0422,Lx Computers Ltd,26120,Electrical___Electronic_Equip,True,SUCCESS,usable,1,2100,not_publicly_released_in_current_extract
RMCT_COMP_0423,Mitchelectronics Ltd,26120,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,15115,not_publicly_released_in_current_extract
RMCT_COMP_0424,Pp Control Automation Limited,26120,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,6445,not_publicly_released_in_current_extract
RMCT_COMP_0425,Tate Circuit Industries Limited,26120,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,39304,not_publicly_released_in_current_extract
RMCT_COMP_0426,Quartzelec Ltd,27110,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,5199,not_publicly_released_in_current_extract
RMCT_COMP_0427,Ratio Ev Limited,27110,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,4479,not_publicly_released_in_current_extract
RMCT_COMP_0428,Sts Motors Limited,27110,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,3654,not_publicly_released_in_current_extract
RMCT_COMP_0429,Taxrale Electrics Limited,27110,Electrical___Electronic_Equip,True,PARTIAL,very_short,1,283,not_publicly_released_in_current_extract
RMCT_COMP_0430,The Electric Actuator Co Limited,27110,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,6177,not_publicly_released_in_current_extract
RMCT_COMP_0431,Total Power Group Limited,27110,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,5965,not_publicly_released_in_current_extract
RMCT_COMP_0432,Transmag Uk Limited,27110,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,15905,not_publicly_released_in_current_extract
RMCT_COMP_0433,Absolute Automation Limited,27120,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,4249,not_publicly_released_in_current_extract
RMCT_COMP_0434,Broyce Control Limited,27120,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,4668,not_publicly_released_in_current_extract
RMCT_COMP_0435,Craig Derricott Limited,27120,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,12241,not_publicly_released_in_current_extract
RMCT_COMP_0436,Daval Controls Limited,27120,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,4171,not_publicly_released_in_current_extract
RMCT_COMP_0437,Estil Limited,27120,Electrical___Electronic_Equip,True,SUCCESS,usable,1,1332,not_publicly_released_in_current_extract
RMCT_COMP_0438,Ex Dynamics Ltd,27120,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,8535,not_publicly_released_in_current_extract
RMCT_COMP_0439,Hitachi Energy Uk Limited,27120,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,4309,not_publicly_released_in_current_extract
RMCT_COMP_0440,Ide Systems Limited,27120,Electrical___Electronic_Equip,True,SUCCESS,usable,1,2778,not_publicly_released_in_current_extract
RMCT_COMP_0441,Industrial Switchgear Limited,27120,Electrical___Electronic_Equip,True,SUCCESS,usable,1,2106,not_publicly_released_in_current_extract
RMCT_COMP_0442,Innoserve Solutions Limited,27120,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,6645,not_publicly_released_in_current_extract
RMCT_COMP_0443,Integral Electrical Services Limited,27120,Electrical___Electronic_Equip,True,SUCCESS,usable,1,1890,not_publicly_released_in_current_extract
RMCT_COMP_0444,Ucontrol Limited,27120,Electrical___Electronic_Equip,True,PARTIAL,short_but_usable,1,598,not_publicly_released_in_current_extract
RMCT_COMP_0445,Allbatteries Limited,27200,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,4482,not_publicly_released_in_current_extract
RMCT_COMP_0446,Fogstar Holdings Ltd,27200,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,14307,not_publicly_released_in_current_extract
RMCT_COMP_0447,Foxess Uk Ltd,27200,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,9481,not_publicly_released_in_current_extract
RMCT_COMP_0448,Greenworks Power Uk Ltd,27200,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,3225,not_publicly_released_in_current_extract
RMCT_COMP_0449,Jsh Battery Limited,27200,Electrical___Electronic_Equip,True,PARTIAL,short_but_usable,1,386,not_publicly_released_in_current_extract
RMCT_COMP_0450,Power Core Systems Ltd,27200,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,4433,not_publicly_released_in_current_extract
RMCT_COMP_0451,Rsa Power Ltd,27200,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,10873,not_publicly_released_in_current_extract
RMCT_COMP_0452,Upergy Limited,27200,Electrical___Electronic_Equip,True,SUCCESS,usable,1,1148,not_publicly_released_in_current_extract
RMCT_COMP_0453,Eco Parts Wash Ltd,27320,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,9127,not_publicly_released_in_current_extract
RMCT_COMP_0454,Aartech Solonics Uk Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable,1,1400,not_publicly_released_in_current_extract
RMCT_COMP_0455,Atomic Engineering Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable,1,1332,not_publicly_released_in_current_extract
RMCT_COMP_0456,Black Country Electrical Supplies Ltd,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,9765,not_publicly_released_in_current_extract
RMCT_COMP_0457,Clarkson Controls Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,10584,not_publicly_released_in_current_extract
RMCT_COMP_0458,Converter King Ltd,27900,Electrical___Electronic_Equip,True,SUCCESS,usable,1,1531,not_publicly_released_in_current_extract
RMCT_COMP_0459,Cope Technology Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,3445,not_publicly_released_in_current_extract
RMCT_COMP_0460,D Price Associates Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,6135,not_publicly_released_in_current_extract
RMCT_COMP_0461,Dudley Aerial Services Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable,1,1173,not_publicly_released_in_current_extract
RMCT_COMP_0462,Electro Technik Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,10646,not_publicly_released_in_current_extract
RMCT_COMP_0463,Futura Systems Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,4044,not_publicly_released_in_current_extract
RMCT_COMP_0464,General Electrical Contractors Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,5317,not_publicly_released_in_current_extract
RMCT_COMP_0465,Headstock Distribution Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable,1,2561,not_publicly_released_in_current_extract
RMCT_COMP_0466,Hitec Power Protection Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,14528,not_publicly_released_in_current_extract
RMCT_COMP_0467,Industrial Switchgear Midlands Holdings Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable,1,2124,not_publicly_released_in_current_extract
RMCT_COMP_0468,Infro Heat Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,5162,not_publicly_released_in_current_extract
RMCT_COMP_0469,Kasdon Electronics Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,14505,not_publicly_released_in_current_extract
RMCT_COMP_0470,Litron Lasers Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,4453,not_publicly_released_in_current_extract
RMCT_COMP_0471,Lutze Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,5869,not_publicly_released_in_current_extract
RMCT_COMP_0472,Moflash Signalling Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,10870,not_publicly_released_in_current_extract
RMCT_COMP_0473,Peppers Cable Glands Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,6439,not_publicly_released_in_current_extract
RMCT_COMP_0474,Power Capacitors Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,8193,not_publicly_released_in_current_extract
RMCT_COMP_0475,Protek Electronics Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,5460,not_publicly_released_in_current_extract
RMCT_COMP_0476,S M Control Engineering Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,13931,not_publicly_released_in_current_extract
RMCT_COMP_0477,Sangamo Limited,27900,Electrical___Electronic_Equip,True,PARTIAL,short_but_usable,1,438,not_publicly_released_in_current_extract
RMCT_COMP_0478,Tech Ex Systems Ltd,27900,Electrical___Electronic_Equip,True,SUCCESS,usable,1,1772,not_publicly_released_in_current_extract
RMCT_COMP_0479,Teepee Electrical Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,4859,not_publicly_released_in_current_extract
RMCT_COMP_0480,Tenstar Simulation Ltd,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,3227,not_publicly_released_in_current_extract
RMCT_COMP_0481,Ti Lloyd Electrical Contractors Ltd,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,3506,not_publicly_released_in_current_extract
RMCT_COMP_0482,Tr Electronic Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,5343,not_publicly_released_in_current_extract
RMCT_COMP_0483,Trent Electronics Ltd,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,9840,not_publicly_released_in_current_extract
RMCT_COMP_0484,Yaskawa Uk Limited,27900,Electrical___Electronic_Equip,True,SUCCESS,usable_rich,1,3338,not_publicly_released_in_current_extract
RMCT_COMP_0485,Arbforest Ltd,28302,Industrial_Machinery,True,PARTIAL,short_but_usable,1,573,not_publicly_released_in_current_extract
RMCT_COMP_0486,Maywick Limited,28302,Industrial_Machinery,True,SUCCESS,usable,1,1301,not_publicly_released_in_current_extract
RMCT_COMP_0487,Amada United Kingdom Limited,28410,Machining___Subtractive,True,PARTIAL,very_short,1,295,not_publicly_released_in_current_extract
RMCT_COMP_0488,Bennett Mahler Limited,28410,Machining___Subtractive,True,SUCCESS,usable,1,2335,not_publicly_released_in_current_extract
RMCT_COMP_0489,Briggs Bros Engineers Limited,28410,Machining___Subtractive,True,SUCCESS,usable_rich,1,3552,not_publicly_released_in_current_extract
RMCT_COMP_0490,Bsa Tools Limited,28410,Machining___Subtractive,True,SUCCESS,usable,1,1880,not_publicly_released_in_current_extract
RMCT_COMP_0491,Eckold Limited,28410,Machining___Subtractive,True,SUCCESS,usable,1,2643,not_publicly_released_in_current_extract
RMCT_COMP_0492,Formit Limited,28410,Machining___Subtractive,True,SUCCESS,usable_rich,1,3611,not_publicly_released_in_current_extract
RMCT_COMP_0493,Microbore Tooling Systems Limited,28410,Machining___Subtractive,True,SUCCESS,usable_rich,1,5477,not_publicly_released_in_current_extract
RMCT_COMP_0494,New England Engineering Limited,28410,Machining___Subtractive,True,SUCCESS,usable_rich,1,8407,not_publicly_released_in_current_extract
RMCT_COMP_0495,T Masters Sons Limited,28410,Machining___Subtractive,True,SUCCESS,usable_rich,1,11396,not_publicly_released_in_current_extract
RMCT_COMP_0496,Worcester Presses Limited,28410,Machining___Subtractive,True,SUCCESS,usable_rich,1,4610,not_publicly_released_in_current_extract
RMCT_COMP_0497,3 Dimensional Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,3863,not_publicly_released_in_current_extract
RMCT_COMP_0498,Alphateq Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,9109,not_publicly_released_in_current_extract
RMCT_COMP_0499,Andmar Machinery Services Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,3770,not_publicly_released_in_current_extract
RMCT_COMP_0500,Asquith Butler Limited,28490,Machining___Subtractive,True,PARTIAL,short_but_usable,1,914,not_publicly_released_in_current_extract
RMCT_COMP_0501,C J Tool And Mouldings Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,7430,not_publicly_released_in_current_extract
RMCT_COMP_0502,Cd Engineering Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,3048,not_publicly_released_in_current_extract
RMCT_COMP_0503,Dcm Drillquip Limited,28490,Machining___Subtractive,True,PARTIAL,short_but_usable,1,963,not_publicly_released_in_current_extract
RMCT_COMP_0504,Dmg Mori Uk Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,6456,not_publicly_released_in_current_extract
RMCT_COMP_0505,Double G Engineering Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,5593,not_publicly_released_in_current_extract
RMCT_COMP_0506,Envisage Technologies Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,7922,not_publicly_released_in_current_extract
RMCT_COMP_0507,Excelda Precision Ltd,28490,Machining___Subtractive,True,SUCCESS,usable,1,2280,not_publicly_released_in_current_extract
RMCT_COMP_0508,Expert Tooling Automation Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,14526,not_publicly_released_in_current_extract
RMCT_COMP_0509,Formrite Precision Limited,28490,Machining___Subtractive,True,SUCCESS,usable,1,2291,not_publicly_released_in_current_extract
RMCT_COMP_0510,Heller Machine Tools Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,31433,not_publicly_released_in_current_extract
RMCT_COMP_0511,Hlp Enterprises Limited,28490,Machining___Subtractive,True,PARTIAL,short_but_usable,1,519,not_publicly_released_in_current_extract
RMCT_COMP_0512,Ipg Photonics Uk Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,5165,not_publicly_released_in_current_extract
RMCT_COMP_0513,Kyocera Unimerco Tooling Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,5408,not_publicly_released_in_current_extract
RMCT_COMP_0514,Link Business Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,18742,not_publicly_released_in_current_extract
RMCT_COMP_0515,Mayes Warwick Limited,28490,Machining___Subtractive,True,SUCCESS,usable,1,1031,not_publicly_released_in_current_extract
RMCT_COMP_0516,Microbore Sales Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,5467,not_publicly_released_in_current_extract
RMCT_COMP_0517,Midland Balancing Services Limited,28490,Machining___Subtractive,True,PARTIAL,short_but_usable,1,585,not_publicly_released_in_current_extract
RMCT_COMP_0518,Pt Engineers Holdings Ltd,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,5065,not_publicly_released_in_current_extract
RMCT_COMP_0519,Pt Engineers Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,5060,not_publicly_released_in_current_extract
RMCT_COMP_0520,Romi Machines Uk Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,4288,not_publicly_released_in_current_extract
RMCT_COMP_0521,Tma Engineering Limited,28490,Machining___Subtractive,True,SUCCESS,usable,1,2955,not_publicly_released_in_current_extract
RMCT_COMP_0522,Tricrest Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,5435,not_publicly_released_in_current_extract
RMCT_COMP_0523,Uei Falcontec Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,3027,not_publicly_released_in_current_extract
RMCT_COMP_0524,Unislide Limited,28490,Machining___Subtractive,True,SUCCESS,usable,1,1717,not_publicly_released_in_current_extract
RMCT_COMP_0525,Universal Fabrications Coventry Limited,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,26205,not_publicly_released_in_current_extract
RMCT_COMP_0526,Workblades Formers Ltd,28490,Machining___Subtractive,True,SUCCESS,usable_rich,1,9447,not_publicly_released_in_current_extract
RMCT_COMP_0527,Metallisation Holdings Limited,28910,Industrial_Machinery,True,SUCCESS,usable_rich,1,20176,not_publicly_released_in_current_extract
RMCT_COMP_0528,Metallisation Limited,28910,Industrial_Machinery,True,SUCCESS,usable_rich,1,20167,not_publicly_released_in_current_extract
RMCT_COMP_0529,Holman Wilfley Limited,28921,Industrial_Machinery,True,SUCCESS,usable_rich,1,9012,not_publicly_released_in_current_extract
RMCT_COMP_0530,Trenchless Plant Limited,28921,Industrial_Machinery,True,SUCCESS,usable,1,1624,not_publicly_released_in_current_extract
RMCT_COMP_0531,Strimech Engineering Limited,28922,Industrial_Machinery,True,SUCCESS,usable,1,2020,not_publicly_released_in_current_extract
RMCT_COMP_0532,Bav Crushers Limited,28923,Industrial_Machinery,True,SUCCESS,usable,1,1054,not_publicly_released_in_current_extract
RMCT_COMP_0533,3P Innovation Limited,28990,Industrial_Machinery,True,SUCCESS,usable_rich,1,8618,not_publicly_released_in_current_extract
RMCT_COMP_0534,A1 Extraction Systems Limited,28990,Industrial_Machinery,True,SUCCESS,usable_rich,1,8666,not_publicly_released_in_current_extract
RMCT_COMP_0535,Aa Henton Son Steel Fabrications Limited,28990,Industrial_Machinery,True,SUCCESS,usable,1,2839,not_publicly_released_in_current_extract
RMCT_COMP_0536,Absolute Air Gas Limited,28990,Industrial_Machinery,True,SUCCESS,usable,1,2450,not_publicly_released_in_current_extract
RMCT_COMP_0537,Advanced Industrial Engineering Limited,28990,Industrial_Machinery,True,SUCCESS,usable_rich,1,17081,not_publicly_released_in_current_extract
RMCT_COMP_0538,Advanced Innovative Engineering Uk Limited,28990,Industrial_Machinery,True,SUCCESS,usable_rich,1,14788,not_publicly_released_in_current_extract
RMCT_COMP_0539,Airtool Sales And Services Limited,28990,Industrial_Machinery,True,SUCCESS,usable_rich,1,4716,not_publicly_released_in_current_extract
RMCT_COMP_0540,Airtube Technologies Limited,28990,Industrial_Machinery,True,SUCCESS,usable_rich,1,3020,not_publicly_released_in_current_extract
RMCT_COMP_0541,Ajax Tocco International Limited,28990,Industrial_Machinery,True,SUCCESS,usable,1,2482,not_publicly_released_in_current_extract
RMCT_COMP_0542,Ajt Equipment Limited,28990,Industrial_Machinery,True,SUCCESS,usable_rich,1,16511,not_publicly_released_in_current_extract
RMCT_COMP_0543,Alpha Install Limited,28990,Industrial_Machinery,True,PARTIAL,short_but_usable,1,336,not_publicly_released_in_current_extract
RMCT_COMP_0544,Amplivox Limited,28990,Industrial_Machinery,True,SUCCESS,usable_rich,1,11845,not_publicly_released_in_current_extract
RMCT_COMP_0545,Apec Systems Limited,28990,Industrial_Machinery,True,PARTIAL,short_but_usable,1,776,not_publicly_released_in_current_extract
RMCT_COMP_0546,Apollo Flow Measurement Limited,28990,Industrial_Machinery,True,SUCCESS,usable,1,2932,not_publicly_released_in_current_extract
RMCT_COMP_0547,Artech Services Limited,28990,Industrial_Machinery,True,SUCCESS,usable_rich,1,3215,not_publicly_released_in_current_extract
RMCT_COMP_0548,Av Birch Limited,28990,Industrial_Machinery,True,SUCCESS,usable_rich,1,5421,not_publicly_released_in_current_extract
RMCT_COMP_0549,Badger Dampers Limited,28990,Industrial_Machinery,True,SUCCESS,usable_rich,1,4220,not_publicly_released_in_current_extract
RMCT_COMP_0550,Balco Engineering Limited,28990,Industrial_Machinery,True,SUCCESS,usable_rich,1,3670,not_publicly_released_in_current_extract
RMCT_COMP_0551,Bricesco Limited,28990,Industrial_Machinery,True,SUCCESS,usable_rich,1,3512,not_publicly_released_in_current_extract
